lat,lon
37.87992,-122.51566
37.87998,-122.51578
37.88002,-122.51585
37.88006,-122.51594
37.88010,-122.51604
37.88014,-122.51613
37.88017,-122.51623
37.88021,-122.51635
37.88025,-122.51648
37.88027,-122.51658
37.88029,-122.51668
37.88032,-122.51678
37.88033,-122.51685
37.88034,-122.51692
37.88035,-122.51698
37.88036,-122.51704
37.88036,-122.51713
37.88037,-122.51722
37.88037,-122.51731
37.88038,-122.51744
37.88038,-122.51756
37.88039,-122.51769
37.88040,-122.51781
37.88041,-122.51791
37.88042,-122.51804
37.88044,-122.51816
37.88046,-122.51830
37.88049,-122.51846
37.88054,-122.51862
37.88058,-122.51878
37.88063,-122.51892
37.88067,-122.51904
37.88071,-122.51914
37.88078,-122.51931
37.88085,-122.51949
37.88089,-122.51957
37.88092,-122.51965
37.88094,-122.51973
37.88096,-122.51981
37.88098,-122.51988
37.88099,-122.51996
37.88099,-122.52003
37.88099,-122.52010
37.88099,-122.52016
37.88099,-122.52022
37.88098,-122.52029
37.88097,-122.52036
37.88096,-122.52045
37.88093,-122.52054
37.88090,-122.52064
37.88087,-122.52073
37.88083,-122.52081
37.88079,-122.52089
37.88074,-122.52097
37.88069,-122.52105
37.88063,-122.52112
37.88057,-122.52119
37.88050,-122.52125
37.88042,-122.52131
37.88034,-122.52137
37.88021,-122.52144
37.88014,-122.52150
37.88006,-122.52156
37.87999,-122.52162
37.87994,-122.52168
37.87989,-122.52174
37.87984,-122.52181
37.87979,-122.52188
37.87975,-122.52195
37.87971,-122.52203
37.87967,-122.52213
37.87964,-122.52221
37.87962,-122.52230
37.87959,-122.52240
37.87958,-122.52248
37.87957,-122.52256
37.87956,-122.52262
37.87956,-122.52268
37.87956,-122.52275
37.87957,-122.52282
37.87958,-122.52289
37.87959,-122.52292
37.87959,-122.52295
37.87961,-122.52301
37.87962,-122.52308
37.87964,-122.52312
37.87965,-122.52317
37.87967,-122.52321
37.87969,-122.52326
37.87971,-122.52330
37.87974,-122.52334
37.87977,-122.52338
37.87980,-122.52343
37.87984,-122.52347
37.87989,-122.52353
37.87994,-122.52357
37.87999,-122.52362
37.88005,-122.52366
37.88016,-122.52375
37.88023,-122.52379
37.88040,-122.52390
37.88073,-122.52411
37.88087,-122.52421
37.88105,-122.52432
37.88115,-122.52439
37.88127,-122.52446
37.88138,-122.52453
37.88147,-122.52459
37.88152,-122.52463
37.88159,-122.52467
37.88167,-122.52473
37.88171,-122.52475
37.88177,-122.52479
37.88183,-122.52482
37.88188,-122.52485
37.88193,-122.52487
37.88197,-122.52489
37.88201,-122.52490
37.88202,-122.52491
37.88207,-122.52492
37.88212,-122.52492
37.88210,-122.52498
37.88209,-122.52503
37.88207,-122.52508
37.88205,-122.52513
37.88204,-122.52515
37.88200,-122.52523
37.88196,-122.52529
37.88193,-122.52535
37.88191,-122.52539
37.88189,-122.52542
37.88183,-122.52552
37.88179,-122.52560
37.88175,-122.52566
37.88167,-122.52578
37.88162,-122.52587
37.88143,-122.52614
37.88114,-122.52649
37.88107,-122.52658
37.88101,-122.52666
37.88093,-122.52673
37.88085,-122.52680
37.88075,-122.52687
37.88041,-122.52711
37.88034,-122.52716
37.88027,-122.52724
37.88020,-122.52733
37.87999,-122.52769
37.87992,-122.52782
37.87985,-122.52791
37.87976,-122.52798
37.87935,-122.52827
37.87927,-122.52835
37.87917,-122.52847
37.87913,-122.52856
37.87910,-122.52866
37.87907,-122.52881
37.87905,-122.52905
37.87905,-122.52937
37.87905,-122.52944
37.87907,-122.53039
37.87905,-122.53120
37.87904,-122.53133
37.87901,-122.53173
37.87900,-122.53189
37.87899,-122.53213
37.87900,-122.53237
37.87902,-122.53258
37.87902,-122.53260
37.87907,-122.53291
37.87908,-122.53296
37.87917,-122.53337
37.87930,-122.53399
37.87940,-122.53441
37.87953,-122.53491
37.87957,-122.53507
37.87959,-122.53517
37.87966,-122.53561
37.87970,-122.53595
37.87972,-122.53608
37.87978,-122.53662
37.87981,-122.53689
37.87986,-122.53716
37.87987,-122.53722
37.87991,-122.53734
37.87996,-122.53747
37.88002,-122.53760
37.88008,-122.53772
37.88014,-122.53781
37.88021,-122.53791
37.88032,-122.53802
37.88048,-122.53819
37.88055,-122.53825
37.88061,-122.53829
37.88071,-122.53833
37.88080,-122.53837
37.88090,-122.53838
37.88103,-122.53839
37.88118,-122.53839
37.88126,-122.53839
37.88151,-122.53837
37.88165,-122.53836
37.88178,-122.53836
37.88188,-122.53836
37.88195,-122.53836
37.88214,-122.53836
37.88220,-122.53836
37.88227,-122.53837
37.88252,-122.53837
37.88279,-122.53835
37.88291,-122.53835
37.88301,-122.53834
37.88313,-122.53832
37.88323,-122.53830
37.88332,-122.53827
37.88340,-122.53824
37.88354,-122.53819
37.88362,-122.53817
37.88374,-122.53815
37.88388,-122.53813
37.88449,-122.53810
37.88465,-122.53809
37.88508,-122.53806
37.88518,-122.53804
37.88525,-122.53801
37.88527,-122.53801
37.88535,-122.53797
37.88544,-122.53791
37.88553,-122.53785
37.88561,-122.53779
37.88568,-122.53773
37.88594,-122.53752
37.88599,-122.53749
37.88602,-122.53747
37.88605,-122.53745
37.88609,-122.53744
37.88613,-122.53744
37.88618,-122.53745
37.88621,-122.53747
37.88623,-122.53749
37.88626,-122.53752
37.88628,-122.53756
37.88629,-122.53760
37.88630,-122.53765
37.88630,-122.53770
37.88630,-122.53774
37.88629,-122.53780
37.88606,-122.53864
37.88605,-122.53873
37.88604,-122.53879
37.88604,-122.53884
37.88605,-122.53891
37.88607,-122.53897
37.88609,-122.53903
37.88612,-122.53911
37.88631,-122.53946
37.88637,-122.53957
37.88644,-122.53967
37.88652,-122.53977
37.88660,-122.53986
37.88670,-122.53997
37.88680,-122.54007
37.88688,-122.54013
37.88694,-122.54017
37.88702,-122.54021
37.88708,-122.54024
37.88713,-122.54026
37.88719,-122.54027
37.88732,-122.54029
37.88738,-122.54030
37.88741,-122.54030
37.88744,-122.54031
37.88746,-122.54033
37.88748,-122.54035
37.88750,-122.54037
37.88752,-122.54039
37.88753,-122.54042
37.88753,-122.54047
37.88757,-122.54070
37.88759,-122.54073
37.88761,-122.54077
37.88764,-122.54082
37.88766,-122.54087
37.88770,-122.54091
37.88778,-122.54098
37.88800,-122.54119
37.88802,-122.54122
37.88804,-122.54126
37.88806,-122.54131
