lat,lng,field
38.02955,-122.80331,
38.02956,-122.80331,
38.02957,-122.80332,
38.02958,-122.80332,
38.02959,-122.80333,
38.02960,-122.80333,
38.02961,-122.80333,
38.02962,-122.80333,
38.02963,-122.80333,
38.02963,-122.80333,
38.02964,-122.80333,
38.02966,-122.80333,
38.02967,-122.80332,
38.02968,-122.80332,
38.02969,-122.80332,
38.02970,-122.80332,
38.02971,-122.80332,
38.02972,-122.80333,
38.02974,-122.80333,
38.02975,-122.80334,
38.02975,-122.80334,
38.02977,-122.80335,
38.02977,-122.80336,
38.02978,-122.80336,
38.02979,-122.80336,
38.02980,-122.80336,
38.02981,-122.80336,
38.02981,-122.80336,
38.02982,-122.80336,
38.02983,-122.80336,
38.02985,-122.80336,
38.02985,-122.80335,
38.02986,-122.80335,
38.02987,-122.80335,
38.02988,-122.80335,
38.02988,-122.80335,
38.02989,-122.80335,
38.02989,-122.80335,
38.02989,-122.80335,
38.02989,-122.80335,
38.02988,-122.80335,
38.02989,-122.80335,
38.02990,-122.80334,
38.02990,-122.80334,
38.02991,-122.80334,
38.02992,-122.80334,
38.02992,-122.80334,
38.02994,-122.80333,
38.02995,-122.80333,
38.02995,-122.80334,
38.02996,-122.80334,
38.02997,-122.80334,
38.02998,-122.80334,
38.02999,-122.80334,
38.03000,-122.80334,
38.03001,-122.80335,
38.03003,-122.80335,
38.03004,-122.80335,
38.03005,-122.80335,
38.03006,-122.80335,
38.03006,-122.80335,
38.03007,-122.80336,
38.03007,-122.80336,
38.03008,-122.80337,
38.03008,-122.80337,
38.03009,-122.80338,
38.03010,-122.80338,
38.03011,-122.80338,
38.03012,-122.80338,
38.03013,-122.80339,
38.03013,-122.80339,
38.03014,-122.80339,
38.03014,-122.80340,
38.03015,-122.80341,
38.03015,-122.80341,
38.03016,-122.80342,
38.03016,-122.80342,
38.03017,-122.80343,
38.03018,-122.80343,
38.03018,-122.80344,
38.03019,-122.80344,
38.03019,-122.80345,
38.03019,-122.80346,
38.03020,-122.80347,
