lat,lng,field
47.51969,-123.23911,
47.51969,-123.23909,
47.51969,-123.23909,
47.51970,-123.23910,
47.51970,-123.23910,
47.51971,-123.23910,
47.51972,-123.23910,
47.51974,-123.23910,
47.51975,-123.23909,
47.51976,-123.23908,
47.51978,-123.23908,
47.51979,-123.23907,
47.51980,-123.23906,
47.51980,-123.23906,
47.51980,-123.23906,
47.51981,-123.23906,
47.51982,-123.23906,
47.51984,-123.23907,
47.51985,-123.23907,
47.51985,-123.23908,
47.51986,-123.23908,
47.51986,-123.23909,
47.51986,-123.23909,
47.51986,-123.23910,
47.51986,-123.23911,
47.51986,-123.23912,
47.51986,-123.23913,
47.51986,-123.23914,
47.51986,-123.23915,
47.51986,-123.23915,
47.51986,-123.23916,
47.51985,-123.23917,
47.51985,-123.23917,
47.51985,-123.23918,
47.51986,-123.23918,
47.51986,-123.23919,
47.51986,-123.23920,
47.51986,-123.23921,
47.51986,-123.23923,
47.51985,-123.23924,
47.51985,-123.23924,
47.51985,-123.23925,
47.51985,-123.23927,
47.51984,-123.23929,
47.51984,-123.23930,
47.51984,-123.23932,
47.51984,-123.23933,
47.51983,-123.23936,
47.51982,-123.23938,
47.51982,-123.23941,
47.51980,-123.23943,
47.51980,-123.23944,
47.51979,-123.23945,
47.51979,-123.23947,
47.51979,-123.23950,
47.51978,-123.23952,
47.51978,-123.23954,
47.51976,-123.23957,
47.51976,-123.23958,
47.51975,-123.23959,
47.51974,-123.23960,
47.51974,-123.23960,
47.51973,-123.23961,
47.51973,-123.23961,
47.51973,-123.23962,
47.51974,-123.23962,
47.51974,-123.23963,
47.51974,-123.23964,
47.51974,-123.23965,
47.51975,-123.23964,
47.51976,-123.23965,
47.51977,-123.23967,
47.51978,-123.23968,
47.51979,-123.23969,
47.51981,-123.23970,
47.51982,-123.23972,
47.51985,-123.23973,
47.51986,-123.23973,
47.51988,-123.23973,
47.51989,-123.23974,
47.51989,-123.23974,
47.51990,-123.23974,
47.51991,-123.23974,
47.51992,-123.23974,
47.51993,-123.23974,
47.51994,-123.23974,
47.51994,-123.23974,
47.51995,-123.23974,
47.51996,-123.23974,
47.51997,-123.23975,
47.52000,-123.23977,
47.52002,-123.23977,
47.52003,-123.23977,
47.52004,-123.23976,
47.52005,-123.23975,
47.52007,-123.23974,
47.52008,-123.23974,
47.52009,-123.23973,
47.52010,-123.23972,
47.52010,-123.23972,
47.52012,-123.23971,
47.52014,-123.23970,
47.52015,-123.23969,
47.52016,-123.23968,
47.52017,-123.23968,
47.52018,-123.23967,
47.52018,-123.23966,
47.52018,-123.23965,
47.52019,-123.23964,
47.52020,-123.23964,
47.52021,-123.23964,
47.52021,-123.23964,
47.52024,-123.23965,
47.52024,-123.23966,
47.52025,-123.23967,
47.52025,-123.23968,
47.52025,-123.23969,
47.52024,-123.23971,
47.52023,-123.23973,
47.52023,-123.23973,
47.52023,-123.23973,
47.52024,-123.23974,
47.52024,-123.23975,
47.52025,-123.23977,
47.52025,-123.23979,
47.52025,-123.23980,
47.52025,-123.23981,
47.52024,-123.23982,
47.52024,-123.23982,
47.52023,-123.23983,
47.52023,-123.23985,
47.52022,-123.23986,
47.52022,-123.23987,
47.52022,-123.23988,
